department,muni,year,rural_pop,urban_pop,total_pop,area,altitude,discapital,la_violencia,ocup_espan,land_conflicts,homicides,coca_hectares,coca,farc_attacks,para_attacks
Cundinamarca,Guataquí,1994,1198,1230,2428,91,255,19.217126846313477,1,1,0,NA,0,0,0,0
Cundinamarca,Guataquí,1995,1191,1233,2424,91,255,19.217126846313477,1,1,0,NA,0,0,0,0
Cundinamarca,Guataquí,1996,1187,1238,2425,91,255,19.217126846313477,1,1,0,NA,0,0,0,0
Cundinamarca,Guataquí,1997,1185,1244,2429,91,255,19.217126846313477,1,1,0,NA,0,0,0,0
Cundinamarca,Guataquí,1998,1184,1249,2433,91,255,19.217126846313477,1,1,0,NA,0,0,0,0
Cundinamarca,Guataquí,1999,1184,1254,2438,91,255,19.217126846313477,1,1,0,NA,0,0,0,0
Cundinamarca,Guataquí,2000,1187,1258,2445,91,255,19.217126846313477,1,1,0,NA,0,0,0,0
Cundinamarca,Guataquí,2001,1191,1262,2453,91,255,19.217126846313477,1,1,0,NA,0,0,0,0
Cundinamarca,Guataquí,2002,1195,1265,2460,91,255,19.217126846313477,1,1,0,NA,0,0,0,0
Cundinamarca,Guataquí,2003,1200,1270,2470,91,255,19.217126846313477,1,1,0,0,0,0,0,0
Cundinamarca,Guataquí,2004,1203,1276,2479,91,255,19.217126846313477,1,1,0,1,0,0,0,0
Cundinamarca,Guataquí,2005,1207,1282,2489,91,255,19.217126846313477,1,1,0,2,0,0,0,0
Cundinamarca,Guataquí,2006,1210,1289,2499,91,255,19.217126846313477,1,1,0,0,0,0,0,0
Cundinamarca,Guataquí,2007,1214,1296,2510,91,255,19.217126846313477,1,1,0,0,0,0,0,0
Cundinamarca,Guataquí,2008,1218,1304,2522,91,255,19.217126846313477,1,1,0,0,0,0,0,0
Cundinamarca,Guataquí,2009,1223,1312,2535,91,255,19.217126846313477,1,1,0,0,0,0,0,0
Cundinamarca,Guataquí,2010,1229,1320,2549,91,255,19.217126846313477,1,1,0,1,0,0,0,0
Cundinamarca,Guataquí,2011,1234,1329,2563,91,255,19.217126846313477,1,1,0,2,0,0,NA,NA
Cundinamarca,Guataquí,2012,1241,1338,2579,91,255,19.217126846313477,1,1,0,0,0,0,NA,NA
Cundinamarca,Guataquí,2013,1247,1348,2595,91,255,19.217126846313477,1,1,0,0,0,0,NA,NA
Cundinamarca,Guataquí,2014,1255,1357,2612,91,255,19.217126846313477,1,1,0,0,0,0,NA,NA
,,2015,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA
Cundinamarca,Guatavita,1993,4886,1375,6261,249,2680,113.34730529785156,0,1,0,NA,0,0,0,0
Cundinamarca,Guatavita,1994,4871,1409,6280,249,2680,113.34730529785156,0,1,0,NA,0,0,0,0
Cundinamarca,Guatavita,1995,4856,1445,6301,249,2680,113.34730529785156,0,1,0,NA,0,0,0,0
Cundinamarca,Guatavita,1996,4851,1483,6334,249,2680,113.34730529785156,0,1,0,NA,0,0,0,0
Cundinamarca,Guatavita,1997,4846,1520,6366,249,2680,113.34730529785156,0,1,0,NA,0,0,0,0
Cundinamarca,Guatavita,1998,4845,1557,6402,249,2680,113.34730529785156,0,1,0,NA,0,0,0,0
Cundinamarca,Guatavita,1999,4848,1593,6441,249,2680,113.34730529785156,0,1,0,NA,0,0,0,0
Cundinamarca,Guatavita,2000,4856,1625,6481,249,2680,113.34730529785156,0,1,0,NA,0,0,0,0
Cundinamarca,Guatavita,2001,4872,1657,6529,249,2680,113.34730529785156,0,1,0,NA,0,0,1,0
Cundinamarca,Guatavita,2002,4887,1686,6573,249,2680,113.34730529785156,0,1,0,NA,0,0,0,0
Cundinamarca,Guatavita,2003,4899,1716,6615,249,2680,113.34730529785156,0,1,0,0,0,0,1,0
Cundinamarca,Guatavita,2004,4909,1743,6652,249,2680,113.34730529785156,0,1,0,1,0,0,0,0
Cundinamarca,Guatavita,2005,4914,1771,6685,249,2680,113.34730529785156,0,1,0,0,0,0,0,0
Cundinamarca,Guatavita,2006,4915,1797,6712,249,2680,113.34730529785156,0,1,0,0,0,0,0,0
Cundinamarca,Guatavita,2007,4917,1815,6732,249,2680,113.34730529785156,0,1,0,0,0,0,0,0
Cundinamarca,Guatavita,2008,4919,1838,6757,249,2680,113.34730529785156,0,1,0,1,0,0,0,0
Cundinamarca,Guatavita,2009,4921,1853,6774,249,2680,113.34730529785156,0,1,0,0,0,0,0,0
Cundinamarca,Guatavita,2010,4923,1866,6789,249,2680,113.34730529785156,0,1,0,0,0,0,0,0
Cundinamarca,Guatavita,2011,4926,1893,6819,249,2680,113.34730529785156,0,1,0,3,0,0,NA,NA
Cundinamarca,Guatavita,2012,4928,1907,6835,249,2680,113.34730529785156,0,1,0,1,0,0,NA,NA
Cundinamarca,Guatavita,2013,4931,1926,6857,249,2680,113.34730529785156,0,1,0,0,0,0,NA,NA
Cundinamarca,Guatavita,2014,4934,1940,6874,249,2680,113.34730529785156,0,1,0,0,0,0,NA,NA
,,2015,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA
Cundinamarca,Guayabal de Siquima,1993,2920,915,3835,59,1630,59.51203536987305,0,0,0,NA,0,0,0,0
Cundinamarca,Guayabal de Siquima,1994,2885,909,3794,59,1630,59.51203536987305,0,0,0,NA,0,0,0,0
Cundinamarca,Guayabal de Siquima,1995,2857,904,3761,59,1630,59.51203536987305,0,0,0,NA,0,0,0,0
Cundinamarca,Guayabal de Siquima,1996,2839,900,3739,59,1630,59.51203536987305,0,0,0,NA,0,0,0,0
Cundinamarca,Guayabal de Siquima,1997,2824,895,3719,59,1630,59.51203536987305,0,0,0,NA,0,0,0,0
Cundinamarca,Guayabal de Siquima,1998,2814,890,3704,59,1630,59.51203536987305,0,0,0,NA,0,0,0,0
Cundinamarca,Guayabal de Siquima,1999,2807,886,3693,59,1630,59.51203536987305,0,0,0,NA,0,0,0,0
Cundinamarca,Guayabal de Siquima,2000,2802,881,3683,59,1630,59.51203536987305,0,0,0,NA,0,0,0,0
Cundinamarca,Guayabal de Siquima,2001,2800,877,3677,59,1630,59.51203536987305,0,0,0,NA,0,0,2,0
Cundinamarca,Guayabal de Siquima,2002,2799,873,3672,59,1630,59.51203536987305,0,0,0,NA,0,0,3,0
Cundinamarca,Guayabal de Siquima,2003,2796,869,3665,59,1630,59.51203536987305,0,0,0,11,0,0,2,1
Cundinamarca,Guayabal de Siquima,2004,2792,866,3658,59,1630,59.51203536987305,0,0,0,3,0,0,0,0
Cundinamarca,Guayabal de Siquima,2005,2788,864,3652,59,1630,59.51203536987305,0,0,0,1,0,0,0,0
Cundinamarca,Guayabal de Siquima,2006,2783,862,3645,59,1630,59.51203536987305,0,0,0,1,0,0,0,0
Cundinamarca,Guayabal de Siquima,2007,2778,861,3639,59,1630,59.51203536987305,0,0,0,1,0,0,0,0
Cundinamarca,Guayabal de Siquima,2008,2775,860,3635,59,1630,59.51203536987305,0,0,0,0,0,0,0,0
Cundinamarca,Guayabal de Siquima,2009,2771,860,3631,59,1630,59.51203536987305,0,0,0,0,0,0,0,0
Cundinamarca,Guayabal de Siquima,2010,2769,860,3629,59,1630,59.51203536987305,0,0,0,0,0,0,0,0
Cundinamarca,Guayabal de Siquima,2011,2769,860,3629,59,1630,59.51203536987305,0,0,0,0,0,0,NA,NA
Cundinamarca,Guayabal de Siquima,2012,2768,861,3629,59,1630,59.51203536987305,0,0,0,0,0,0,NA,NA
Cundinamarca,Guayabal de Siquima,2013,2769,862,3631,59,1630,59.51203536987305,0,0,0,1,0,0,NA,NA
Cundinamarca,Guayabal de Siquima,2014,2770,864,3634,59,1630,59.51203536987305,0,0,0,1,0,0,NA,NA
,,2015,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA
Cundinamarca,Guayabetal,1993,3670,1292,4962,212,1496,93.55794525146484,0,0,0,NA,0,0,0,0
Cundinamarca,Guayabetal,1994,3653,1292,4945,212,1496,93.55794525146484,0,0,0,NA,0,0,0,0
Cundinamarca,Guayabetal,1995,3622,1293,4915,212,1496,93.55794525146484,0,0,0,NA,0,0,0,0
Cundinamarca,Guayabetal,1996,3589,1297,4886,212,1496,93.55794525146484,0,0,0,NA,0,0,1,0
Cundinamarca,Guayabetal,1997,3552,1302,4854,212,1496,93.55794525146484,0,0,0,NA,0,0,1,0
Cundinamarca,Guayabetal,1998,3516,1306,4822,212,1496,93.55794525146484,0,0,0,NA,0,0,0,0
Cundinamarca,Guayabetal,1999,3484,1311,4795,212,1496,93.55794525146484,0,0,0,NA,0,0,0,0
Cundinamarca,Guayabetal,2000,3464,1316,4780,212,1496,93.55794525146484,0,0,0,NA,0,0,2,0
Cundinamarca,Guayabetal,2001,3455,1322,4777,212,1496,93.55794525146484,0,0,0,NA,0,0,2,0
Cundinamarca,Guayabetal,2002,3449,1327,4776,212,1496,93.55794525146484,0,0,0,NA,0,0,1,0
Cundinamarca,Guayabetal,2003,3442,1334,4776,212,1496,93.55794525146484,0,0,0,1,0,0,0,0
Cundinamarca,Guayabetal,2004,3437,1341,4778,212,1496,93.55794525146484,0,0,0,2,0,0,0,0
Cundinamarca,Guayabetal,2005,3429,1351,4780,212,1496,93.55794525146484,0,0,0,2,0,0,0,0
Cundinamarca,Guayabetal,2006,3428,1355,4783,212,1496,93.55794525146484,0,0,0,1,0,0,0,0
Cundinamarca,Guayabetal,2007,3428,1374,4802,212,1496,93.55794525146484,0,0,0,2,0,0,0,0
Cundinamarca,Guayabetal,2008,3428,1383,4811,212,1496,93.55794525146484,0,0,0,0,0,0,0,0
Cundinamarca,Guayabetal,2009,3429,1408,4837,212,1496,93.55794525146484,0,0,0,0,0,0,0,0
Cundinamarca,Guayabetal,2010,3430,1424,4854,212,1496,93.55794525146484,0,0,0,0,0,0,0,0
Cundinamarca,Guayabetal,2011,3431,1433,4864,212,1496,93.55794525146484,0,0,0,2,0,0,NA,NA
Cundinamarca,Guayabetal,2012,3433,1447,4880,212,1496,93.55794525146484,0,0,0,0,0,0,NA,NA
Cundinamarca,Guayabetal,2013,3435,1467,4902,212,1496,93.55794525146484,0,0,0,3,0,0,NA,NA
Cundinamarca,Guayabetal,2014,3437,1484,4921,212,1496,93.55794525146484,0,0,0,0,0,0,NA,NA
,,2015,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA
Cundinamarca,Gutiérrez,1993,3025,788,3813,427,2350,73.24005889892578,0,0,0,NA,0,0,0,0
Cundinamarca,Gutiérrez,1994,2967,770,3737,427,2350,73.24005889892578,0,0,0,NA,0,0,0,0
Cundinamarca,Gutiérrez,1995,2907,758,3665,427,2350,73.24005889892578,0,0,0,NA,0,0,0,0
Cundinamarca,Gutiérrez,1996,2852,753,3605,427,2350,73.24005889892578,0,0,0,NA,0,0,0,0
Cundinamarca,Gutiérrez,1997,2798,751,3549,427,2350,73.24005889892578,0,0,0,NA,0,0,0,0
Cundinamarca,Gutiérrez,1998,2748,753,3501,427,2350,73.24005889892578,0,0,0,NA,0,0,0,0
Cundinamarca,Gutiérrez,1999,2705,759,3464,427,2350,73.24005889892578,0,0,0,NA,0,0,0,0
Cundinamarca,Gutiérrez,2000,2670,768,3438,427,2350,73.24005889892578,0,0,0,NA,0,0,0,0
Cundinamarca,Gutiérrez,2001,2645,780,3425,427,2350,73.24005889892578,0,0,0,NA,0,0,0,0
Cundinamarca,Gutiérrez,2002,2627,794,3421,427,2350,73.24005889892578,0,0,0,NA,0,0,1,0
Cundinamarca,Gutiérrez,2003,2619,813,3432,427,2350,73.24005889892578,0,0,0,0,0,0,2,0
Cundinamarca,Gutiérrez,2004,2620,833,3453,427,2350,73.24005889892578,0,0,0,0,0,0,0,0
Cundinamarca,Gutiérrez,2005,2633,856,3489,427,2350,73.24005889892578,0,0,0,1,0,0,0,0
Cundinamarca,Gutiérrez,2006,2656,881,3537,427,2350,73.24005889892578,0,0,0,1,0,0,0,0
Cundinamarca,Gutiérrez,2007,2682,907,3589,427,2350,73.24005889892578,0,0,0,1,0,0,0,0
Cundinamarca,Gutiérrez,2008,2710,935,3645,427,2350,73.24005889892578,0,0,0,1,0,0,0,0
Cundinamarca,Gutiérrez,2009,2741,964,3705,427,2350,73.24005889892578,0,0,0,0,0,0,0,0
Cundinamarca,Gutiérrez,2010,2775,993,3768,427,2350,73.24005889892578,0,0,0,1,0,0,0,0
Cundinamarca,Gutiérrez,2011,2811,1025,3836,427,2350,73.24005889892578,0,0,0,0,0,0,NA,NA
Cundinamarca,Gutiérrez,2012,2850,1042,3892,427,2350,73.24005889892578,0,0,0,0,0,0,NA,NA
Cundinamarca,Gutiérrez,2013,2891,1072,3963,427,2350,73.24005889892578,0,0,0,0,0,0,NA,NA
Cundinamarca,Gutiérrez,2014,2935,1102,4037,427,2350,73.24005889892578,0,0,0,1,0,0,NA,NA
,,2015,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA
Cundinamarca,Jerusalén,1993,2638,660,3298,236,357,22.772686004638672,0,1,0,NA,0,0,0,0
Cundinamarca,Jerusalén,1994,2571,647,3218,236,357,22.772686004638672,0,1,0,NA,0,0,0,0
Cundinamarca,Jerusalén,1995,2503,637,3140,236,357,22.772686004638672,0,1,0,NA,0,0,0,0
Cundinamarca,Jerusalén,1996,2442,630,3072,236,357,22.772686004638672,0,1,0,NA,0,0,0,0
Cundinamarca,Jerusalén,1997,2384,625,3009,236,357,22.772686004638672,0,1,0,NA,0,0,0,0
Cundinamarca,Jerusalén,1998,2329,621,2950,236,357,22.772686004638672,0,1,0,NA,0,0,0,0
Cundinamarca,Jerusalén,1999,2279,619,2898,236,357,22.772686004638672,0,1,0,NA,0,0,0,0
Cundinamarca,Jerusalén,2000,2236,616,2852,236,357,22.772686004638672,0,1,0,NA,0,0,0,0
Cundinamarca,Jerusalén,2001,2201,614,2815,236,357,22.772686004638672,0,1,0,NA,0,0,0,0
Cundinamarca,Jerusalén,2002,2171,613,2784,236,357,22.772686004638672,0,1,0,NA,0,0,0,0
Cundinamarca,Jerusalén,2003,2147,612,2759,236,357,22.772686004638672,0,1,0,2,0,0,1,0
Cundinamarca,Jerusalén,2004,2128,609,2737,236,357,22.772686004638672,0,1,0,0,0,0,0,0
Cundinamarca,Jerusalén,2005,2116,607,2723,236,357,22.772686004638672,0,1,0,1,0,0,0,0
Cundinamarca,Jerusalén,2006,2110,604,2714,236,357,22.772686004638672,0,1,0,0,0,0,0,0
Cundinamarca,Jerusalén,2007,2103,601,2704,236,357,22.772686004638672,0,1,0,0,0,0,0,0
Cundinamarca,Jerusalén,2008,2099,599,2698,236,357,22.772686004638672,0,1,0,2,0,0,0,0
Cundinamarca,Jerusalén,2009,2100,596,2696,236,357,22.772686004638672,0,1,0,0,0,0,0,0
Cundinamarca,Jerusalén,2010,2105,594,2699,236,357,22.772686004638672,0,1,0,0,0,0,0,0
Cundinamarca,Jerusalén,2011,2099,592,2691,236,357,22.772686004638672,0,1,0,0,0,0,NA,NA
Cundinamarca,Jerusalén,2012,2099,590,2689,236,357,22.772686004638672,0,1,0,0,0,0,NA,NA
Cundinamarca,Jerusalén,2013,2099,589,2688,236,357,22.772686004638672,0,1,0,2,0,0,NA,NA
Cundinamarca,Jerusalén,2014,2096,587,2683,236,357,22.772686004638672,0,1,0,0,0,0,NA,NA
,,2015,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA
Cundinamarca,Junín,1993,9509,616,10125,337,2300,114.37092590332031,0,1,0,NA,0,0,0,0
Cundinamarca,Junín,1994,9341,614,9955,337,2300,114.37092590332031,0,1,0,NA,0,0,2,0
Cundinamarca,Junín,1995,9148,623,9771,337,2300,114.37092590332031,0,1,0,NA,0,0,1,0
Cundinamarca,Junín,1996,8954,642,9596,337,2300,114.37092590332031,0,1,0,NA,0,0,1,0
Cundinamarca,Junín,1997,8753,666,9419,337,2300,114.37092590332031,0,1,0,NA,0,0,0,0
Cundinamarca,Junín,1998,8553,692,9245,337,2300,114.37092590332031,0,1,0,NA,0,0,0,0
Cundinamarca,Junín,1999,8364,717,9081,337,2300,114.37092590332031,0,1,0,NA,0,0,0,0
Cundinamarca,Junín,2000,8195,739,8934,337,2300,114.37092590332031,0,1,0,NA,0,0,0,0
Cundinamarca,Junín,2001,8051,755,8806,337,2300,114.37092590332031,0,1,0,NA,0,0,0,0
Cundinamarca,Junín,2002,7923,771,8694,337,2300,114.37092590332031,0,1,0,NA,0,0,1,0
Cundinamarca,Junín,2003,7810,788,8598,337,2300,114.37092590332031,0,1,0,11,0,0,0,0
Cundinamarca,Junín,2004,7712,804,8516,337,2300,114.37092590332031,0,1,0,2,0,0,0,0
Cundinamarca,Junín,2005,7627,821,8448,337,2300,114.37092590332031,0,1,0,3,0,0,0,0
Cundinamarca,Junín,2006,7557,838,8395,337,2300,114.37092590332031,0,1,0,1,0,0,0,0
Cundinamarca,Junín,2007,7548,861,8409,337,2300,114.37092590332031,0,1,0,0,0,0,0,0
Cundinamarca,Junín,2008,7544,882,8426,337,2300,114.37092590332031,0,1,0,0,0,0,0,0
Cundinamarca,Junín,2009,7558,904,8462,337,2300,114.37092590332031,0,1,0,1,0,0,0,0
Cundinamarca,Junín,2010,7566,923,8489,337,2300,114.37092590332031,0,1,0,0,0,0,0,0
Cundinamarca,Junín,2011,7574,941,8515,337,2300,114.37092590332031,0,1,0,0,0,0,NA,NA
Cundinamarca,Junín,2012,7579,956,8535,337,2300,114.37092590332031,0,1,0,0,0,0,NA,NA
Cundinamarca,Junín,2013,7594,972,8566,337,2300,114.37092590332031,0,1,0,0,0,0,NA,NA
Cundinamarca,Junín,2014,7603,986,8589,337,2300,114.37092590332031,0,1,0,1,0,0,NA,NA
,,2015,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA
Cundinamarca,La Calera,1993,13010,6373,19383,340,2718,88.8209457397461,0,1,0,NA,0,0,0,0
Cundinamarca,La Calera,1994,13068,6572,19640,340,2718,88.8209457397461,0,1,0,NA,0,0,0,0
Cundinamarca,La Calera,1995,13120,6796,19916,340,2718,88.8209457397461,0,1,0,NA,0,0,0,0
Cundinamarca,La Calera,1996,13191,7049,20240,340,2718,88.8209457397461,0,1,0,NA,0,0,0,0
Cundinamarca,La Calera,1997,13265,7316,20581,340,2718,88.8209457397461,0,1,0,NA,0,0,0,0
Cundinamarca,La Calera,1998,13346,7591,20937,340,2718,88.8209457397461,0,1,0,NA,0,0,0,0
Cundinamarca,La Calera,1999,13439,7871,21310,340,2718,88.8209457397461,0,1,0,NA,0,0,0,0
Cundinamarca,La Calera,2000,13551,8149,21700,340,2718,88.8209457397461,0,1,0,NA,0,0,0,0
Cundinamarca,La Calera,2001,13686,8426,22112,340,2718,88.8209457397461,0,1,0,NA,0,0,1,0
Cundinamarca,La Calera,2002,13823,8704,22527,340,2718,88.8209457397461,0,1,0,NA,0,0,0,0
Cundinamarca,La Calera,2003,13964,8979,22943,340,2718,88.8209457397461,0,1,0,2,0,0,0,0
Cundinamarca,La Calera,2004,14106,9251,23357,340,2718,88.8209457397461,0,1,0,2,0,0,0,0
Cundinamarca,La Calera,2005,14248,9520,23768,340,2718,88.8209457397461,0,1,0,4,0,0,0,0
Cundinamarca,La Calera,2006,14392,9783,24175,340,2718,88.8209457397461,0,1,0,5,0,0,0,0
Cundinamarca,La Calera,2007,14525,10032,24557,340,2718,88.8209457397461,0,1,0,5,0,0,0,0
Cundinamarca,La Calera,2008,14665,10278,24943,340,2718,88.8209457397461,0,1,0,0,0,0,0,0
Cundinamarca,La Calera,2009,14802,10517,25319,340,2718,88.8209457397461,0,1,0,2,0,0,0,0
Cundinamarca,La Calera,2010,14939,10749,25688,340,2718,88.8209457397461,0,1,0,3,0,0,0,0
Cundinamarca,La Calera,2011,15092,10985,26077,340,2718,88.8209457397461,0,1,0,1,0,0,NA,NA
Cundinamarca,La Calera,2012,15238,11211,26449,340,2718,88.8209457397461,0,1,0,1,0,0,NA,NA
Cundinamarca,La Calera,2013,15382,11428,26810,340,2718,88.8209457397461,0,1,0,4,0,0,NA,NA
Cundinamarca,La Calera,2014,15528,11641,27169,340,2718,88.8209457397461,0,1,0,4,0,0,NA,NA
,,2015,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA
Cundinamarca,La Mesa,1993,12070,8760,20830,151,1198,38.141029357910156,0,1,0,NA,0,0,0,0
Cundinamarca,La Mesa,1994,12180,9109,21289,151,1198,38.141029357910156,0,1,0,NA,0,0,2,0
Cundinamarca,La Mesa,1995,12273,9512,21785,151,1198,38.141029357910156,0,1,0,NA,0,0,0,0
Cundinamarca,La Mesa,1996,12372,9974,22346,151,1198,38.141029357910156,0,1,0,NA,0,0,0,0
Cundinamarca,La Mesa,1997,12461,10467,22928,151,1198,38.141029357910156,0,1,0,NA,0,0,0,0
Cundinamarca,La Mesa,1998,12541,10976,23517,151,1198,38.141029357910156,0,1,0,NA,0,0,1,0
Cundinamarca,La Mesa,1999,12619,11491,24110,151,1198,38.141029357910156,0,1,0,NA,0,0,0,0
Cundinamarca,La Mesa,2000,12700,11997,24697,151,1198,38.141029357910156,0,1,0,NA,0,0,1,0
Cundinamarca,La Mesa,2001,12787,12489,25276,151,1198,38.141029357910156,0,1,0,NA,0,0,1,0
Cundinamarca,La Mesa,2002,12858,12961,25819,151,1198,38.141029357910156,0,1,0,NA,0,0,0,0
Cundinamarca,La Mesa,2003,12914,13407,26321,151,1198,38.141029357910156,0,1,0,7,0,0,0,0
Cundinamarca,La Mesa,2004,12953,13819,26772,151,1198,38.141029357910156,0,1,0,4,0,0,0,0
Cundinamarca,La Mesa,2005,12973,14192,27165,151,1198,38.141029357910156,0,1,0,5,0,0,0,2
Cundinamarca,La Mesa,2006,12978,14523,27501,151,1198,38.141029357910156,0,1,0,2,0,0,0,0
Cundinamarca,La Mesa,2007,13020,14874,27894,151,1198,38.141029357910156,0,1,0,5,0,0,0,0
Cundinamarca,La Mesa,2008,13074,15218,28292,151,1198,38.141029357910156,0,1,0,4,0,0,0,0
Cundinamarca,La Mesa,2009,13148,15562,28710,151,1198,38.141029357910156,0,1,0,9,0,0,0,0
Cundinamarca,La Mesa,2010,13236,15903,29139,151,1198,38.141029357910156,0,1,0,9,0,0,0,0
Cundinamarca,La Mesa,2011,13332,16234,29566,151,1198,38.141029357910156,0,1,0,7,0,0,NA,NA
Cundinamarca,La Mesa,2012,13439,16558,29997,151,1198,38.141029357910156,0,1,0,7,0,0,NA,NA
Cundinamarca,La Mesa,2013,13559,16882,30441,151,1198,38.141029357910156,0,1,0,3,0,0,NA,NA
Cundinamarca,La Mesa,2014,13687,17202,30889,151,1198,38.141029357910156,0,1,0,0,0,0,NA,NA
,,2015,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA
Cundinamarca,La Palma,1993,10003,4593,14596,191,1463,109.20375061035156,1,0,0,NA,0,0,0,0
Cundinamarca,La Palma,1994,9634,4518,14152,191,1463,109.20375061035156,1,0,0,NA,0,0,0,0
Cundinamarca,La Palma,1995,9210,4446,13656,191,1463,109.20375061035156,1,0,0,NA,0,0,0,0
Cundinamarca,La Palma,1996,8765,4385,13150,191,1463,109.20375061035156,1,0,0,NA,0,0,0,0
Cundinamarca,La Palma,1997,8301,4325,12626,191,1463,109.20375061035156,1,0,0,NA,0,0,0,0
Cundinamarca,La Palma,1998,7836,4266,12102,191,1463,109.20375061035156,1,0,0,NA,0,0,1,0
Cundinamarca,La Palma,1999,7389,4209,11598,191,1463,109.20375061035156,1,0,0,NA,0,0,0,0
Cundinamarca,La Palma,2000,6978,4153,11131,191,1463,109.20375061035156,1,0,0,NA,0,0,1,0
Cundinamarca,La Palma,2001,6619,4102,10721,191,1463,109.20375061035156,1,0,0,NA,0,0,1,0
Cundinamarca,La Palma,2002,6319,4057,10376,191,1463,109.20375061035156,1,0,0,NA,0,0,3,0
Cundinamarca,La Palma,2003,6093,4023,10116,191,1463,109.20375061035156,1,0,0,63,0,0,11,0
Cundinamarca,La Palma,2004,5959,3997,9956,191,1463,109.20375061035156,1,0,0,5,0,0,0,0
Cundinamarca,La Palma,2005,5935,3983,9918,191,1463,109.20375061035156,1,0,0,3,0,0,0,0
Cundinamarca,La Palma,2006,6013,3979,9992,191,1463,109.20375061035156,1,0,0,0,0,0,0,0
Cundinamarca,La Palma,2007,6089,3978,10067,191,1463,109.20375061035156,1,0,0,4,0,0,0,0
Cundinamarca,La Palma,2008,6164,3979,10143,191,1463,109.20375061035156,1,0,0,1,0,0,0,0
Cundinamarca,La Palma,2009,6238,3984,10222,191,1463,109.20375061035156,1,0,0,1,0,0,0,0
Cundinamarca,La Palma,2010,6311,3994,10305,191,1463,109.20375061035156,1,0,0,0,0,0,0,0
Cundinamarca,La Palma,2011,6382,4009,10391,191,1463,109.20375061035156,1,0,0,0,0,0,NA,NA
Cundinamarca,La Palma,2012,6452,4020,10472,191,1463,109.20375061035156,1,0,0,1,0,0,NA,NA
Cundinamarca,La Palma,2013,6521,4032,10553,191,1463,109.20375061035156,1,0,0,0,0,0,NA,NA
Cundinamarca,La Palma,2014,6588,4055,10643,191,1463,109.20375061035156,1,0,0,1,0,0,NA,NA
,,2015,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA
Cundinamarca,La Peña,1993,5948,1023,6971,132,1230,96.95716857910156,0,0,0,NA,0,0,0,0
Cundinamarca,La Peña,1994,5928,1020,6948,132,1230,96.95716857910156,0,0,0,NA,0,0,1,0
Cundinamarca,La Peña,1995,5910,1018,6928,132,1230,96.95716857910156,0,0,0,NA,0,0,0,0
Cundinamarca,La Peña,1996,5902,1018,6920,132,1230,96.95716857910156,0,0,0,NA,0,0,0,0
Cundinamarca,La Peña,1997,5898,1018,6916,132,1230,96.95716857910156,0,0,0,NA,0,0,0,0
Cundinamarca,La Peña,1998,5897,1017,6914,132,1230,96.95716857910156,0,0,0,NA,0,0,0,0
Cundinamarca,La Peña,1999,5901,1015,6916,132,1230,96.95716857910156,0,0,0,NA,0,0,0,0
Cundinamarca,La Peña,2000,5913,1013,6926,132,1230,96.95716857910156,0,0,0,NA,0,0,0,0
Cundinamarca,La Peña,2001,5932,1011,6943,132,1230,96.95716857910156,0,0,0,NA,0,0,0,0
Cundinamarca,La Peña,2002,5951,1008,6959,132,1230,96.95716857910156,0,0,0,NA,0,0,1,0
Cundinamarca,La Peña,2003,5968,1005,6973,132,1230,96.95716857910156,0,0,0,7,0,0,2,0
Cundinamarca,La Peña,2004,5980,1002,6982,132,1230,96.95716857910156,0,0,0,2,0,0,0,0
Cundinamarca,La Peña,2005,5988,1001,6989,132,1230,96.95716857910156,0,0,0,0,0,0,0,0
Cundinamarca,La Peña,2006,5992,1000,6992,132,1230,96.95716857910156,0,0,0,0,0,0,0,0
Cundinamarca,La Peña,2007,5996,999,6995,132,1230,96.95716857910156,0,0,0,5,0,0,0,0
Cundinamarca,La Peña,2008,6001,998,6999,132,1230,96.95716857910156,0,0,0,0,0,0,0,0
Cundinamarca,La Peña,2009,6006,996,7002,132,1230,96.95716857910156,0,0,0,0,0,0,0,0
Cundinamarca,La Peña,2010,6010,996,7006,132,1230,96.95716857910156,0,0,0,0,0,0,0,0
Cundinamarca,La Peña,2011,6015,995,7010,132,1230,96.95716857910156,0,0,0,2,0,0,NA,NA
Cundinamarca,La Peña,2012,6020,995,7015,132,1230,96.95716857910156,0,0,0,0,0,0,NA,NA
Cundinamarca,La Peña,2013,6025,994,7019,132,1230,96.95716857910156,0,0,0,1,0,0,NA,NA
Cundinamarca,La Peña,2014,6030,994,7024,132,1230,96.95716857910156,0,0,0,1,0,0,NA,NA
,,2015,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA
