country,sex,age,education,ethnicity,vigilante,income,victim,coup_support,neighbor_crime
El Salvador,Female,29,17,Other,5,8,1,0,1
El Salvador,Female,29,9,Mestizo,10,14,0,1,1
El Salvador,Female,55,9,Mestizo,1,16,0,0,0
El Salvador,Female,41,11,White,1,NA,0,0,0
El Salvador,Female,56,9,Don't Know,5,5,0,0,0
El Salvador,Female,21,12,Mestizo,4,7,0,0,0
El Salvador,Male,25,18,Mestizo,6,16,1,0,1
El Salvador,Male,27,8,Mestizo,5,0,0,1,1
El Salvador,Male,60,7,Mestizo,1,10,0,1,1
El Salvador,Female,54,11,White,1,NA,1,1,1
El Salvador,Male,29,11,Mestizo,5,4,0,0,0
El Salvador,Male,20,9,White,1,9,0,0,0
El Salvador,Female,21,12,Mestizo,1,5,0,0,1
El Salvador,Female,42,12,White,5,8,0,0,0
El Salvador,Male,37,6,Mestizo,10,10,1,1,0
El Salvador,Male,23,12,Mestizo,3,NA,0,1,1
El Salvador,Male,33,12,Mestizo,1,13,1,1,1
El Salvador,Male,36,9,Mestizo,6,10,0,1,1
El Salvador,Male,23,12,Mestizo,3,16,1,0,0
El Salvador,Female,61,9,White,1,1,0,1,0
El Salvador,Male,38,14,Mestizo,3,10,0,0,0
El Salvador,Male,19,11,Mestizo,10,NA,1,0,1
El Salvador,Female,33,17,Mestizo,2,NA,1,0,0
El Salvador,Male,60,8,Black,6,2,1,0,0
El Salvador,Female,41,12,Mestizo,7,8,0,1,1
El Salvador,Male,48,6,Black,10,14,0,0,1
El Salvador,Female,47,6,Mestizo,5,13,1,0,1
El Salvador,Female,73,8,Other,10,14,0,0,0
El Salvador,Female,38,8,Mestizo,8,NA,0,0,1
El Salvador,Female,21,4,Mestizo,1,8,0,0,1
El Salvador,Male,25,9,Black,9,15,0,1,1
El Salvador,Female,26,14,Mestizo,10,12,0,1,0
El Salvador,Male,47,9,Mestizo,10,10,0,0,0
El Salvador,Female,18,11,Don't Know,6,6,1,1,0
El Salvador,Female,42,12,White,10,12,0,1,1
El Salvador,Female,49,3,Indigenous,1,6,0,0,0
El Salvador,Male,77,5,Mestizo,2,8,0,0,0
El Salvador,Female,24,6,Indigenous,2,5,0,0,0
El Salvador,Male,28,13,Mestizo,8,15,1,1,0
El Salvador,Female,71,6,Mestizo,2,8,0,0,0
El Salvador,Male,35,6,White,10,4,0,0,0
El Salvador,Male,19,7,Black,10,6,0,1,0
El Salvador,Male,50,8,Mestizo,1,1,0,1,0
El Salvador,Male,25,12,Mestizo,4,12,0,1,0
El Salvador,Female,59,6,Mestizo,7,NA,0,1,1
El Salvador,Male,40,9,Mestizo,7,10,1,1,1
El Salvador,Male,65,5,Mestizo,2,7,0,1,1
El Salvador,Female,19,6,White,5,11,0,0,0
El Salvador,Female,26,12,Mestizo,5,NA,0,1,0
El Salvador,Male,20,6,Mestizo,5,1,0,1,1
El Salvador,Female,22,6,Mestizo,10,2,0,1,1
El Salvador,Female,28,17,Mestizo,1,12,0,0,1
El Salvador,Female,37,7,Mestizo,1,13,0,1,0
El Salvador,Female,50,0,Mestizo,5,8,0,0,0
El Salvador,Female,39,12,Mestizo,1,14,1,0,0
El Salvador,Female,60,12,Mestizo,10,12,0,1,1
El Salvador,Male,35,6,Mestizo,7,10,0,0,0
El Salvador,Male,62,6,White,1,16,0,0,0
El Salvador,Female,27,6,Mestizo,1,14,0,0,0
El Salvador,Male,58,6,Mestizo,4,8,0,0,0
El Salvador,Male,42,18,Mestizo,6,11,1,0,1
El Salvador,Female,45,9,Mestizo,2,10,0,0,0
El Salvador,Female,47,1,Black,7,0,0,NA,0
El Salvador,Female,67,15,Mestizo,2,14,0,0,1
El Salvador,Female,46,17,Other,1,16,1,0,1
El Salvador,Female,29,12,Mestizo,4,10,0,1,0
El Salvador,Female,22,0,Mestizo,1,4,0,0,0
El Salvador,Female,29,9,Mestizo,1,8,0,1,0
El Salvador,Male,64,18,Mestizo,5,16,0,0,0
El Salvador,Female,72,0,Mestizo,10,8,0,0,0
El Salvador,Female,67,6,Mestizo,1,NA,0,0,0
El Salvador,Female,42,6,Mestizo,10,2,1,1,0
El Salvador,Female,36,0,Mestizo,1,NA,0,1,0
El Salvador,Male,19,11,Mestizo,10,16,0,0,1
El Salvador,Male,30,14,White,7,16,0,1,0
El Salvador,Female,25,12,Mestizo,8,12,0,1,1
El Salvador,Female,33,4,Mestizo,5,8,0,NA,0
El Salvador,Female,21,12,White,6,15,1,0,0
El Salvador,Male,32,15,Mestizo,10,16,1,1,0
El Salvador,Female,56,4,Other,10,12,0,0,0
El Salvador,Female,18,6,Mestizo,7,1,1,0,0
El Salvador,Male,19,6,Mestizo,2,6,0,1,0
El Salvador,Male,24,6,Mestizo,1,3,0,1,0
El Salvador,Male,24,6,Mestizo,8,4,0,1,1
El Salvador,Female,56,3,Mestizo,5,4,0,0,0
El Salvador,Female,22,6,White,8,0,0,0,0
El Salvador,Female,22,5,Mestizo,10,13,0,1,1
El Salvador,Male,21,9,White,1,NA,0,0,0
El Salvador,Male,61,0,White,6,NA,0,0,0
El Salvador,Female,25,9,Mestizo,5,7,1,0,0
El Salvador,Female,48,9,White,1,6,0,0,0
El Salvador,Male,55,6,Indigenous,6,7,0,0,0
El Salvador,Male,51,12,Mestizo,7,12,1,1,0
El Salvador,Female,39,6,Mulatto,10,12,0,0,0
El Salvador,Female,39,2,Mestizo,1,6,0,0,0
El Salvador,Female,72,15,White,1,11,0,0,1
El Salvador,Female,23,7,Mestizo,8,8,0,0,0
El Salvador,Female,50,12,White,7,6,0,1,1
El Salvador,Female,55,11,Mestizo,1,5,0,0,1
El Salvador,Male,49,9,Other,9,11,0,0,0
El Salvador,Male,70,3,White,5,7,0,0,0
El Salvador,Male,34,15,Mestizo,6,13,1,0,1
El Salvador,Male,36,13,Mestizo,1,11,1,0,0
El Salvador,Female,28,8,Mestizo,10,7,1,1,1
El Salvador,Female,65,15,Other,7,6,1,0,0
El Salvador,Female,43,12,Mestizo,5,16,0,0,1
El Salvador,Male,24,12,Black,1,7,0,0,0
El Salvador,Male,51,2,Don't Know,9,6,0,1,1
El Salvador,Female,24,12,White,7,9,0,0,0
El Salvador,Female,22,8,White,1,3,0,0,0
El Salvador,Female,27,9,White,2,10,0,0,1
El Salvador,Male,34,12,Mestizo,1,7,0,0,0
El Salvador,Female,31,18,Mestizo,5,NA,0,0,0
El Salvador,Female,19,12,White,4,14,0,1,0
El Salvador,Female,19,9,Mestizo,1,3,0,1,0
El Salvador,Male,43,6,Mestizo,5,13,0,0,1
El Salvador,Female,21,12,Mestizo,8,10,0,0,0
El Salvador,Male,42,12,White,4,NA,1,0,0
El Salvador,Male,19,10,Mestizo,10,5,0,0,0
El Salvador,Female,60,0,Don't Know,1,1,0,0,0
El Salvador,Male,39,12,Mestizo,3,NA,0,0,0
El Salvador,Male,33,11,Mestizo,4,13,0,0,0
El Salvador,Male,21,11,Indigenous,4,11,0,0,0
El Salvador,Female,39,12,Mestizo,1,16,0,0,0
El Salvador,Female,24,12,Mestizo,4,11,0,0,0
El Salvador,Female,29,12,Mestizo,1,13,0,0,0
El Salvador,Female,55,6,Mestizo,8,NA,1,0,1
El Salvador,Female,21,11,Mestizo,8,0,0,0,0
El Salvador,Male,43,4,Indigenous,1,5,0,0,0
El Salvador,Female,23,11,Mestizo,4,12,0,0,0
El Salvador,Female,25,17,White,2,16,0,0,0
El Salvador,Female,54,6,White,4,0,0,1,0
El Salvador,Male,35,6,Mestizo,1,11,0,0,1
El Salvador,Female,59,0,Mestizo,1,4,0,0,1
El Salvador,Female,45,12,White,1,15,0,0,0
El Salvador,Female,32,9,Mestizo,1,NA,0,0,1
El Salvador,Female,58,0,Mestizo,1,4,0,0,0
El Salvador,Female,62,6,Indigenous,1,NA,0,0,0
El Salvador,Female,64,4,No Response,6,10,0,1,0
El Salvador,Male,77,0,White,3,NA,0,0,0
El Salvador,Male,28,7,Indigenous,1,11,0,0,1
El Salvador,Female,46,8,Mestizo,10,9,0,1,0
El Salvador,Female,51,6,Mestizo,1,7,0,0,0
El Salvador,Male,39,11,Mestizo,5,2,0,0,0
El Salvador,Male,39,12,Mestizo,1,16,0,0,0
El Salvador,Female,NA,18,Indigenous,3,NA,0,1,0
El Salvador,Female,35,2,Mestizo,1,9,0,1,1
El Salvador,Male,29,12,Mestizo,6,11,0,0,0
El Salvador,Female,23,7,Mestizo,10,2,0,0,1
El Salvador,Female,78,0,Mestizo,1,NA,0,1,0
El Salvador,Female,25,12,Don't Know,4,16,0,0,0
El Salvador,Female,42,12,Mestizo,10,13,0,1,0
El Salvador,Female,56,2,Mestizo,8,2,0,1,0
El Salvador,Female,72,3,Mestizo,1,6,0,0,0
El Salvador,Male,37,12,Mestizo,1,13,0,0,0
El Salvador,Female,41,12,Mestizo,5,9,0,0,0
El Salvador,Male,42,12,White,5,NA,0,0,1
El Salvador,Female,68,3,White,6,10,1,0,0
El Salvador,Female,68,11,Mestizo,1,8,1,0,1
El Salvador,Male,37,12,Indigenous,4,NA,1,0,0
El Salvador,Male,49,6,Black,6,NA,0,0,0
El Salvador,Female,26,4,Mestizo,10,8,0,1,1
El Salvador,Female,38,9,White,10,9,0,1,1
El Salvador,Female,45,4,Mestizo,3,NA,0,1,0
El Salvador,Female,27,17,Mestizo,5,16,0,0,0
El Salvador,Female,49,7,White,5,2,1,1,0
El Salvador,Male,22,11,Mestizo,10,11,0,1,1
El Salvador,Female,20,4,Black,9,1,1,0,1
El Salvador,Male,69,1,Mestizo,5,8,0,1,0
El Salvador,Female,51,0,Mestizo,10,6,0,NA,0
El Salvador,Male,25,12,Mestizo,6,15,1,1,1
El Salvador,Male,55,12,Mestizo,1,NA,0,1,0
El Salvador,Male,28,9,Mestizo,3,10,0,0,1
El Salvador,Female,44,0,Mestizo,2,8,0,0,0
El Salvador,Male,48,12,Mestizo,1,14,0,0,0
El Salvador,Male,24,14,Mestizo,10,12,1,1,1
El Salvador,Male,51,9,Indigenous,5,3,0,0,0
El Salvador,Male,22,12,Mestizo,1,14,0,0,1
El Salvador,Female,24,5,White,10,0,0,1,0
El Salvador,Female,19,1,White,3,4,1,0,0
El Salvador,Male,73,6,Mestizo,2,4,0,0,0
El Salvador,Female,28,3,White,1,1,1,0,0
El Salvador,Male,25,14,White,2,NA,1,0,0
El Salvador,Female,34,4,Mestizo,1,8,1,0,0
El Salvador,Female,55,5,Mestizo,1,9,0,1,0
El Salvador,Female,48,6,Mestizo,1,7,0,1,0
El Salvador,Male,22,11,White,10,12,0,1,0
El Salvador,Male,43,4,Mestizo,3,0,0,1,0
El Salvador,Male,78,6,Other,5,8,0,NA,0
El Salvador,Male,28,9,Mestizo,2,5,0,1,0
El Salvador,Male,20,10,Other,6,8,0,0,0
El Salvador,Male,24,2,Mestizo,1,8,0,0,0
El Salvador,Male,20,9,Mestizo,1,4,1,1,0
El Salvador,Female,51,4,Mestizo,2,NA,0,0,1
El Salvador,Female,32,9,Mestizo,3,16,0,1,0
El Salvador,Female,57,12,Mestizo,1,NA,0,0,0
El Salvador,Male,42,3,Indigenous,9,8,1,1,0
El Salvador,Female,67,0,White,10,14,0,1,0
El Salvador,Male,73,3,Mestizo,2,NA,0,0,0
El Salvador,Male,39,7,Don't Know,7,3,0,1,0
El Salvador,Male,35,17,Mestizo,10,16,1,0,0
El Salvador,Female,55,2,White,1,8,0,1,0
El Salvador,Male,51,9,Mestizo,10,9,0,0,0
El Salvador,Male,35,12,Mestizo,10,NA,0,0,0
El Salvador,Female,18,9,Mestizo,1,9,0,0,0
El Salvador,Female,39,9,Mestizo,9,11,0,1,0
El Salvador,Female,21,13,White,2,16,0,0,0
El Salvador,Male,38,0,White,1,2,0,0,0
El Salvador,Male,20,13,Mestizo,5,11,0,1,1
El Salvador,Female,52,12,Mestizo,8,13,0,0,0
El Salvador,Female,23,12,White,2,14,0,0,0
El Salvador,Male,20,9,White,7,4,0,0,0
El Salvador,Male,56,12,Mestizo,1,16,0,0,1
El Salvador,Male,65,6,Black,1,8,0,1,0
El Salvador,Female,53,12,Mestizo,1,16,0,1,1
El Salvador,Male,38,4,Black,10,11,1,0,1
El Salvador,Male,48,5,Other,3,12,0,0,1
El Salvador,Male,28,15,Mestizo,10,12,0,0,1
El Salvador,Male,21,14,Mestizo,10,13,0,0,0
El Salvador,Male,38,11,Other,8,9,0,1,1
El Salvador,Female,37,5,Mulatto,5,10,0,1,0
El Salvador,Female,35,3,Mestizo,3,11,0,0,0
El Salvador,Female,41,4,White,10,8,0,0,0
El Salvador,Female,19,11,Mestizo,1,12,1,1,0
El Salvador,Male,41,10,Don't Know,10,9,1,0,0
El Salvador,Female,69,4,Mestizo,1,NA,0,0,0
El Salvador,Male,21,12,White,6,12,1,1,1
El Salvador,Female,38,18,Mestizo,1,13,0,0,0
El Salvador,Male,19,10,White,10,9,1,1,0
El Salvador,Male,22,9,Don't Know,1,5,0,1,0
El Salvador,Female,65,6,Mestizo,6,8,0,0,0
El Salvador,Male,20,12,Mestizo,6,15,0,1,1
El Salvador,Male,26,7,Don't Know,1,NA,0,0,0
El Salvador,Male,20,8,Mestizo,1,NA,0,0,0
El Salvador,Male,57,3,Mestizo,5,6,0,NA,0
El Salvador,Male,77,12,White,1,NA,0,1,0
El Salvador,Female,39,9,Don't Know,2,9,0,0,0
El Salvador,Male,21,14,Mestizo,1,NA,0,0,0
El Salvador,Male,32,18,Mestizo,8,9,1,0,0
El Salvador,Female,33,17,Mestizo,8,NA,0,1,1
El Salvador,Male,26,12,Mestizo,10,8,0,1,1
El Salvador,Male,41,12,Mestizo,8,14,1,1,0
El Salvador,Female,25,11,White,10,2,0,0,0
El Salvador,Female,62,0,Mestizo,8,NA,0,NA,0
El Salvador,Male,43,17,White,5,6,0,0,0
El Salvador,Female,59,2,Mestizo,1,4,0,1,1
El Salvador,Male,20,12,Mestizo,10,10,0,1,1
El Salvador,Male,62,6,Indigenous,1,9,0,0,0
El Salvador,Female,43,12,Don't Know,8,NA,0,1,0
El Salvador,Female,46,5,Indigenous,10,0,0,0,0
El Salvador,Male,31,18,White,1,16,0,0,1
El Salvador,Female,47,12,Mestizo,1,15,0,0,0
El Salvador,Female,29,4,Black,4,6,0,0,0
El Salvador,Male,62,12,Mestizo,6,10,1,1,1
El Salvador,Female,74,0,Mestizo,10,1,0,0,0
El Salvador,Female,55,6,White,4,11,1,1,0
El Salvador,Female,43,12,Mestizo,10,NA,0,0,0
El Salvador,Male,25,9,Mestizo,9,4,0,1,1
El Salvador,Female,39,12,Mestizo,2,8,0,0,0
El Salvador,Female,25,11,Mestizo,4,4,0,0,1
El Salvador,Female,26,10,Mestizo,2,8,0,1,1
El Salvador,Male,24,7,Mestizo,2,13,0,0,0
El Salvador,Female,44,12,Other,1,15,0,0,0
El Salvador,Male,66,8,Mestizo,7,11,0,0,1
El Salvador,Female,35,0,Don't Know,2,1,0,1,1
El Salvador,Male,21,12,Mestizo,10,9,1,0,0
El Salvador,Male,57,9,White,2,9,0,0,0
El Salvador,Male,52,17,Mestizo,1,16,0,1,0
El Salvador,Female,51,4,White,10,10,0,0,1
El Salvador,Male,32,2,White,1,5,0,0,1
El Salvador,Male,35,12,White,6,NA,0,1,0
El Salvador,Female,39,7,Mestizo,3,8,0,1,1
El Salvador,Male,21,12,Mestizo,6,11,0,0,0
El Salvador,Female,52,0,Mulatto,4,14,0,1,0
El Salvador,Female,55,6,White,4,NA,0,NA,0
El Salvador,Female,30,6,White,4,10,0,1,0
El Salvador,Female,24,12,White,8,14,0,0,1
El Salvador,Female,44,6,Mestizo,1,8,0,0,1
El Salvador,Male,19,11,Mestizo,1,7,0,0,0
El Salvador,Female,42,6,White,1,13,0,0,0
El Salvador,Male,30,12,Mestizo,1,8,0,0,1
El Salvador,Female,34,3,Black,10,NA,0,0,0
El Salvador,Male,55,9,White,4,8,1,1,0
El Salvador,Male,48,12,White,3,12,0,0,0
El Salvador,Female,21,7,Mestizo,10,4,0,0,0
El Salvador,Male,26,9,White,1,2,0,0,0
El Salvador,Male,70,11,Mestizo,1,11,0,1,0
El Salvador,Female,45,8,Mestizo,6,10,0,NA,0
El Salvador,Female,49,7,Black,10,4,0,1,0
El Salvador,Male,34,15,Mestizo,3,11,0,0,1
El Salvador,Female,32,6,Black,2,10,0,0,0
El Salvador,Female,19,8,White,10,1,0,1,0
El Salvador,Female,47,12,Mestizo,1,14,0,0,0
El Salvador,Female,34,8,Mestizo,8,4,0,0,1
El Salvador,Male,22,12,Mestizo,7,1,0,0,1
El Salvador,Female,20,9,White,10,NA,0,0,0
El Salvador,Female,37,4,Don't Know,7,8,0,0,0
El Salvador,Female,62,9,White,1,5,0,1,1
El Salvador,Female,38,12,Mestizo,8,13,0,1,0
El Salvador,Female,68,2,Mestizo,2,NA,0,0,0
El Salvador,Male,56,0,Mestizo,5,0,0,0,0
El Salvador,Female,61,6,Don't Know,1,6,0,0,0
El Salvador,Male,22,8,Mestizo,1,11,0,0,1
El Salvador,Female,27,12,Mestizo,1,12,0,0,0
El Salvador,Female,45,4,Don't Know,10,4,0,0,0
El Salvador,Female,44,12,Mestizo,2,9,0,0,0
El Salvador,Male,33,9,Indigenous,1,NA,1,0,1
El Salvador,Female,59,6,Mestizo,4,11,0,1,0
El Salvador,Male,20,9,Mestizo,9,8,0,1,1
El Salvador,Male,20,11,Mestizo,5,2,0,1,1
El Salvador,Female,24,11,White,6,10,0,0,0
El Salvador,Male,53,7,Mestizo,1,NA,1,1,0
El Salvador,Female,27,15,Mestizo,8,15,0,1,0
El Salvador,Female,44,9,Don't Know,4,1,0,0,0
El Salvador,Male,36,9,Mestizo,8,7,0,1,1
El Salvador,Male,58,9,Black,7,NA,0,0,1
El Salvador,Male,36,12,White,9,8,0,0,0
El Salvador,Female,29,0,Mestizo,1,3,0,0,0
El Salvador,Male,48,9,White,10,5,0,0,0
El Salvador,Male,23,12,White,5,2,0,0,0
El Salvador,Male,47,17,Mestizo,1,16,0,0,0
El Salvador,Female,44,3,Mestizo,1,NA,0,NA,0
El Salvador,Female,31,6,Mestizo,5,12,1,1,0
El Salvador,Female,31,3,Don't Know,2,NA,1,1,1
El Salvador,Male,28,6,Mestizo,1,0,0,1,0
El Salvador,Female,43,2,White,5,7,1,NA,1
El Salvador,Male,26,18,Mestizo,1,16,0,0,0
El Salvador,Female,35,11,Indigenous,8,9,1,1,1
El Salvador,Female,64,15,Mestizo,1,14,1,0,0
El Salvador,Female,28,12,Black,10,2,1,NA,0
El Salvador,Male,26,11,Mestizo,10,14,0,1,0
El Salvador,Female,20,12,Don't Know,4,NA,1,0,0
El Salvador,Female,52,7,Mestizo,2,9,0,0,0
El Salvador,Female,37,2,Mestizo,6,11,0,0,1
El Salvador,Female,70,0,Mestizo,7,5,0,1,0
El Salvador,Female,24,6,White,7,6,0,1,0
El Salvador,Male,75,15,Mulatto,4,11,1,0,0
El Salvador,Male,28,11,Mestizo,7,8,0,0,0
El Salvador,Female,52,9,Indigenous,1,14,0,1,1
El Salvador,Female,24,11,Don't Know,6,NA,0,0,0
El Salvador,Male,81,6,Mestizo,1,5,0,0,0
El Salvador,Female,49,0,White,8,NA,0,0,0
El Salvador,Male,66,12,Mestizo,1,13,0,0,1
El Salvador,Male,57,7,Black,2,4,0,0,0
El Salvador,Male,58,0,Mestizo,2,2,0,1,1
El Salvador,Female,74,11,Mestizo,3,9,0,NA,0
El Salvador,Female,40,6,Mestizo,5,10,0,1,0
El Salvador,Female,39,12,Mestizo,6,9,0,1,1
El Salvador,Male,21,12,Mestizo,9,9,1,1,0
El Salvador,Male,20,13,Mestizo,7,NA,1,0,0
El Salvador,Male,22,6,White,10,4,0,1,0
El Salvador,Female,37,12,Mestizo,6,NA,1,0,0
El Salvador,Male,37,15,Mestizo,6,15,0,0,0
El Salvador,Female,25,12,No Response,6,4,1,1,0
El Salvador,Female,33,14,Mestizo,5,15,0,0,1
El Salvador,Male,57,10,Mestizo,5,9,0,0,0
El Salvador,Male,63,15,White,10,NA,0,0,0
El Salvador,Male,18,12,Mestizo,8,11,1,0,0
El Salvador,Female,31,7,Mestizo,1,11,0,0,0
El Salvador,Female,21,12,Mestizo,2,6,1,0,1
El Salvador,Female,22,13,White,2,3,0,1,0
El Salvador,Female,34,17,Mestizo,5,13,1,0,1
El Salvador,Male,27,11,Mestizo,1,16,1,0,0
El Salvador,Male,26,12,Mestizo,2,5,0,0,1
El Salvador,Male,20,11,White,7,15,1,1,1
El Salvador,Female,91,4,Black,6,3,0,0,0
El Salvador,Female,67,2,Indigenous,3,6,1,0,1
El Salvador,Female,43,3,Mestizo,4,14,0,0,0
El Salvador,Female,34,12,White,1,9,0,0,1
El Salvador,Female,34,13,Mestizo,1,16,0,0,0
El Salvador,Female,36,1,Other,10,NA,0,NA,0
El Salvador,Male,22,15,Mestizo,5,8,1,0,0
El Salvador,Male,20,8,Mestizo,10,3,0,0,0
El Salvador,Male,64,0,Black,4,3,0,0,0
El Salvador,Female,40,6,Don't Know,9,2,1,0,1
El Salvador,Female,41,6,Mestizo,5,7,0,NA,0
El Salvador,Female,23,14,White,1,NA,0,0,0
El Salvador,Female,44,4,Mestizo,10,7,1,0,0
El Salvador,Female,19,11,Mestizo,1,14,1,0,1
El Salvador,Male,19,12,Mestizo,7,6,0,0,0
El Salvador,Male,49,18,White,1,15,0,0,1
El Salvador,Female,38,16,Mestizo,5,13,0,0,0
El Salvador,Female,57,8,White,1,NA,1,0,1
El Salvador,Male,24,5,White,8,14,0,0,0
El Salvador,Female,41,14,Mestizo,4,NA,0,0,0
El Salvador,Male,58,9,Indigenous,1,12,0,0,0
El Salvador,Female,22,15,Mestizo,10,NA,0,0,1
El Salvador,Female,45,2,Mestizo,4,NA,0,0,0
El Salvador,Male,49,15,White,9,14,1,1,1
El Salvador,Male,19,9,Mestizo,1,7,0,0,0
El Salvador,Female,52,4,Indigenous,1,11,0,1,0
El Salvador,Female,21,12,White,1,8,0,0,0
El Salvador,Male,66,6,Mestizo,10,7,0,1,1
El Salvador,Male,41,7,Mestizo,1,15,0,0,0
El Salvador,Male,42,17,Mestizo,7,16,0,0,0
El Salvador,Male,55,12,Black,1,11,0,0,0
El Salvador,Male,38,14,Mestizo,5,13,0,0,0
El Salvador,Female,22,11,Mestizo,1,14,0,1,1
El Salvador,Male,39,3,White,2,3,0,0,0
El Salvador,Male,64,5,Mestizo,10,NA,1,NA,1
El Salvador,Female,19,12,Mestizo,1,11,0,1,0
El Salvador,Female,87,6,Indigenous,8,8,1,1,1
El Salvador,Female,60,0,Black,4,4,0,1,0
El Salvador,Male,72,0,White,3,4,0,0,0
El Salvador,Female,48,1,Mestizo,5,3,0,0,0
El Salvador,Male,36,12,Mestizo,6,12,1,0,0
El Salvador,Female,65,15,No Response,10,13,0,0,0
El Salvador,Female,19,9,Mestizo,7,4,0,0,0
El Salvador,Male,32,12,Mestizo,7,8,0,0,1
El Salvador,Female,54,9,Don't Know,1,4,0,0,0
El Salvador,Male,43,18,Mestizo,10,14,1,0,0
El Salvador,Female,41,12,Mestizo,1,15,0,0,1
El Salvador,Female,45,2,White,1,5,0,0,0
El Salvador,Male,34,11,White,6,13,0,NA,0
El Salvador,Female,26,9,White,1,4,0,0,0
El Salvador,Male,50,12,White,3,13,1,0,1
El Salvador,Female,45,7,White,8,4,1,1,0
El Salvador,Female,33,7,White,10,5,0,0,0
El Salvador,Male,43,4,Don't Know,4,NA,0,0,0
El Salvador,Female,40,18,Mestizo,3,10,0,0,1
El Salvador,Female,34,16,Don't Know,1,4,0,0,0
El Salvador,Female,30,18,Mestizo,5,16,0,0,0
El Salvador,Female,27,18,Mestizo,9,15,0,0,0
El Salvador,Female,28,12,Mestizo,1,5,0,1,0
El Salvador,Female,38,5,Mestizo,1,1,0,0,0
El Salvador,Female,71,12,White,6,9,0,0,0
El Salvador,Female,20,3,Mestizo,1,1,0,1,0
El Salvador,Female,50,3,Mulatto,4,5,0,0,0
El Salvador,Female,22,14,Mestizo,5,15,0,0,0
El Salvador,Female,53,0,Mestizo,6,1,0,0,0
El Salvador,Male,38,7,Mestizo,10,4,0,0,0
El Salvador,Female,61,0,Other,6,NA,0,0,0
El Salvador,Female,60,17,Don't Know,1,13,0,0,0
El Salvador,Female,20,10,White,2,9,0,0,0
El Salvador,Male,63,4,Mestizo,5,11,0,0,0
El Salvador,Male,68,18,Mestizo,7,14,1,0,0
El Salvador,Male,63,6,Indigenous,3,7,0,0,1
El Salvador,Female,26,9,Mestizo,9,13,1,NA,0
El Salvador,Male,25,12,Mestizo,10,11,0,1,1
El Salvador,Female,44,12,Mestizo,2,8,0,0,0
El Salvador,Female,50,2,Mestizo,1,NA,0,1,0
El Salvador,Female,57,4,Mestizo,6,2,0,0,1
El Salvador,Female,31,2,Mestizo,3,1,0,0,0
El Salvador,Male,29,12,Mestizo,5,13,0,1,0
El Salvador,Female,24,2,Don't Know,6,NA,0,0,0
El Salvador,Female,43,0,Mestizo,1,0,0,0,0
El Salvador,Male,35,7,Black,3,7,0,0,1
El Salvador,Female,64,6,Mestizo,1,7,0,1,0
El Salvador,Male,41,14,Don't Know,2,13,0,1,1
El Salvador,Male,25,12,Mestizo,5,11,0,0,0
El Salvador,Male,71,1,Don't Know,9,0,0,1,0
El Salvador,Female,23,11,Mestizo,4,8,0,0,1
El Salvador,Male,34,8,White,10,5,0,1,1
El Salvador,Female,20,10,White,1,5,0,0,0
El Salvador,Male,22,14,Mestizo,6,NA,0,0,0
El Salvador,Male,49,9,White,4,NA,0,0,1
El Salvador,Female,23,11,White,7,11,0,0,0
El Salvador,Female,37,15,Don't Know,10,14,1,0,1
El Salvador,Male,19,10,White,1,10,0,0,1
El Salvador,Female,24,13,Mestizo,1,12,0,0,NA
El Salvador,Male,22,10,White,2,NA,0,1,0
El Salvador,Male,51,4,Don't Know,3,4,0,0,0
El Salvador,Female,23,5,White,1,4,0,0,0
El Salvador,Female,39,11,Mestizo,7,12,0,1,1
El Salvador,Male,52,17,Mestizo,1,16,0,0,0
El Salvador,Female,58,0,White,1,1,0,0,1
El Salvador,Male,18,9,Mestizo,2,1,0,0,0
El Salvador,Female,35,6,Mestizo,10,6,0,1,0
El Salvador,Male,48,9,Mestizo,1,12,1,0,1
El Salvador,Male,22,9,Mestizo,10,NA,0,1,0
El Salvador,Female,25,17,White,6,8,0,0,0
El Salvador,Female,19,7,Indigenous,1,3,0,1,0
El Salvador,Female,36,12,Indigenous,10,14,1,0,1
El Salvador,Male,42,14,Mestizo,8,16,1,0,1
El Salvador,Female,64,0,Black,1,4,0,1,0
El Salvador,Male,35,2,White,9,8,0,1,0
El Salvador,Male,49,17,White,6,16,0,0,0
El Salvador,Female,52,0,Mestizo,1,3,0,1,1
El Salvador,Male,56,8,White,4,5,1,0,1
El Salvador,Male,53,6,Mestizo,1,NA,0,0,0
El Salvador,Male,45,9,Don't Know,3,13,0,0,0
El Salvador,Male,70,2,Black,5,3,0,1,1
El Salvador,Male,25,12,Mestizo,6,10,0,0,1
El Salvador,Female,29,17,White,9,13,0,1,0
El Salvador,Female,43,9,Mestizo,10,16,0,0,0
El Salvador,Male,19,9,Black,7,NA,0,1,0
El Salvador,Male,30,12,Don't Know,1,2,0,0,0
El Salvador,Female,36,12,Mestizo,4,NA,0,0,1
El Salvador,Male,81,0,Mulatto,1,0,0,0,0
El Salvador,Female,37,9,Mestizo,1,NA,0,1,0
El Salvador,Female,22,11,Mestizo,3,5,0,1,0
El Salvador,Female,42,7,Mestizo,2,2,0,0,0
El Salvador,Male,30,8,Mulatto,10,3,0,1,0
El Salvador,Male,59,2,Mestizo,10,0,1,0,0
El Salvador,Female,47,6,Mestizo,NA,4,0,0,0
El Salvador,Male,22,9,Mestizo,9,NA,0,0,0
