groupid,name,year,failure,allies,alliesties,size,religious,ethnic,logpop,namerica,latamerica,ssafrica,meast,asia,cinc,civilwar,decap,spline1,spline2,spline3,democracy,interact,interact_allies,lgdp,gdpb,popt,gdppercap,size1,size2,size3
21,Cinchoneros Popular Liberation Movement,1988,0,3,0.04009293019771576,1,0,0,15.322632789611816,0,1,0,0,0,5.111999926157296e-4,0,0,-0.8333333134651184,-0.6666666865348816,-0.3888888955116272,0,0,0,22.102128982543945,3.970386266708374,4513722.5,879.62567138671875,1,0,0
21,Cinchoneros Popular Liberation Movement,1989,0,2,0.04009293019771576,1,0,0,15.353353500366211,0,1,0,0,0,4.912000149488449e-4,0,0,-6.666666507720947,-5.333333492279053,-3.1111111640930176,0,0,0,21.993993759155273,3.563448429107666,4654539.5,765.5855712890625,1,0,0
21,Cinchoneros Popular Liberation Movement,1990,0,2,0.04009293019771576,1,0,0,15.382514953613281,0,1,0,0,0,4.741000011563301e-4,0,0,-22.5,-18,-10.5,0,0,0,21.838041305541992,3.0488812923431396,4792271,636.2080078125,1,0,0
21,Cinchoneros Popular Liberation Movement,1991,1,2,0.04009293019771576,1,0,0,15.411076545715332,0,1,0,0,0,4.92400024086237e-4,0,0,-52.33333206176758,-42.66666793823242,-24.88888931274414,0,0,0,21.844436645507812,3.0684447288513184,4931119,622.2613525390625,1,0,0
33,Farabundo Marti National Liberation Front,1987,0,8,0.22851508855819702,3,0,0,15.392878532409668,0,1,0,0,0,6.710999878123403e-4,1,0,0,0,0,0,0,0,22.099016189575195,3.958045721054077,4842194,817.40753173828125,0,0,1
33,Farabundo Marti National Liberation Front,1988,0,8,0.22851508855819702,3,0,0,15.410929679870605,0,1,0,0,0,6.576000014320016e-4,1,0,-0.8333333134651184,-0.6666666865348816,-0.3888888955116272,0,0,0,22.15593719482422,4.189879894256592,4930395,849.80615234375,0,0,1
33,Farabundo Marti National Liberation Front,1989,0,7,0.22851508855819702,3,0,0,15.428048133850098,0,1,0,0,0,6.621999782510102e-4,1,0,-6.666666507720947,-5.333333492279053,-3.1111111640930176,0,0,0,22.198535919189453,4.372215270996094,5015522.5,871.73675537109375,0,0,1
33,Farabundo Marti National Liberation Front,1990,0,7,0.22851508855819702,3,0,0,15.444727897644043,0,1,0,0,0,7.138000219129026e-4,1,0,-22.5,-18,-10.5,0,0,0,22.292068481445312,4.800899982452393,5099881.5,941.37481689453125,0,0,1
33,Farabundo Marti National Liberation Front,1991,1,6,0.22851508855819702,3,0,0,15.461397171020508,0,1,0,0,0,8.061000262387097e-4,1,0,-52.33333206176758,-42.66666793823242,-24.88888931274414,1,0,0,22.39304542541504,5.310999870300293,5185605.5,1024.1812744140625,0,0,1
37,Guatemalan Labor Party,1987,0,4,0,2,0,0,15.914740562438965,0,1,0,0,0,7.347000064328313e-4,1,0,0,0,0,0,0,0,22.681161880493164,7.084399700164795,8159884.5,868.19854736328125,0,1,0
37,Guatemalan Labor Party,1988,0,4,0,2,0,0,15.955083847045898,0,1,0,0,0,7.377999718300998e-4,1,0,-0.8333333134651184,-0.6666666865348816,-0.3888888955116272,0,0,0,22.7827091217041,7.841602802276611,8495812,922.99627685546875,0,1,0
37,Guatemalan Labor Party,1989,0,4,0,2,0,0,15.982341766357422,0,1,0,0,0,7.50600011087954e-4,1,0,-6.666666507720947,-5.333333492279053,-3.1111111640930176,0,0,0,22.852773666381836,8.410724639892578,8730575,963.36431884765625,0,1,0
37,Guatemalan Labor Party,1990,0,4,0,2,0,0,16.008899688720703,0,1,0,0,0,7.401999901048839e-4,1,0,-22.5,-18,-10.5,0,0,0,22.75798797607422,7.650125026702881,8965547,853.2803955078125,0,1,0
37,Guatemalan Labor Party,1991,0,3,0,2,0,0,16.03615379333496,0,1,0,0,0,7.930999854579568e-4,1,0,-52.33333206176758,-42.66666793823242,-24.88888931274414,0,0,0,22.964624404907227,9.406097412109375,9213255,1020.9310302734375,0,1,0
37,Guatemalan Labor Party,1992,0,3,0,2,0,0,16.052711486816406,0,1,0,0,0,8.187000057660043e-4,1,0,-96.16666412353516,-83.33333587646484,-48.61111068725586,0,0,0,23.06899070739746,10.440842628479004,9367075,1114.632080078125,0,1,0
37,Guatemalan Labor Party,1993,0,3,0,2,0,0,16.0692081451416,0,1,0,0,0,8.228999795392156e-4,1,0,-153,-144,-84,0,0,0,23.15687370300293,11.399942398071289,9522883,1197.1104736328125,0,1,0
37,Guatemalan Labor Party,1994,0,3,0,2,0,0,16.09575843811035,0,1,0,0,0,7.612999761477113e-4,1,0,-221.83334350585938,-227.6666717529297,-133.38888549804688,0,0,0,23.286924362182617,12.983235359191895,9779104,1327.65087890625,0,1,0
37,Guatemalan Labor Party,1995,0,3,0,2,0,0,16.120874404907227,0,1,0,0,0,7.603000267408788e-4,1,0,-301.6666564941406,-333.3333435058594,-199.11111450195312,0,0,0,23.4080810546875,14.655487060546875,10027826,1461.4820556640625,0,1,0
37,Guatemalan Labor Party,1996,1,3,0,2,0,0,16.1445369720459,0,1,0,0,0,7.75999971665442e-4,0,0,-391.5,-459,-283.5,1,0,0,23.475322723388672,15.67485237121582,10267940,1526.58203125,0,1,0
38,Guatemalan National Revolutionary Unity (URNG),1987,0,4,0,3,0,0,15.914740562438965,0,1,0,0,0,7.347000064328313e-4,1,0,0,0,0,0,0,0,22.681161880493164,7.084399700164795,8159884.5,868.19854736328125,0,0,1
38,Guatemalan National Revolutionary Unity (URNG),1988,0,4,0,3,0,0,15.955083847045898,0,1,0,0,0,7.377999718300998e-4,1,0,-0.8333333134651184,-0.6666666865348816,-0.3888888955116272,0,0,0,22.7827091217041,7.841602802276611,8495812,922.99627685546875,0,0,1
38,Guatemalan National Revolutionary Unity (URNG),1989,0,4,0,3,0,0,15.982341766357422,0,1,0,0,0,7.50600011087954e-4,1,0,-6.666666507720947,-5.333333492279053,-3.1111111640930176,0,0,0,22.852773666381836,8.410724639892578,8730575,963.36431884765625,0,0,1
38,Guatemalan National Revolutionary Unity (URNG),1990,0,4,0,3,0,0,16.008899688720703,0,1,0,0,0,7.401999901048839e-4,1,0,-22.5,-18,-10.5,0,0,0,22.75798797607422,7.650125026702881,8965547,853.2803955078125,0,0,1
38,Guatemalan National Revolutionary Unity (URNG),1991,0,3,0,3,0,0,16.03615379333496,0,1,0,0,0,7.930999854579568e-4,1,0,-52.33333206176758,-42.66666793823242,-24.88888931274414,0,0,0,22.964624404907227,9.406097412109375,9213255,1020.9310302734375,0,0,1
38,Guatemalan National Revolutionary Unity (URNG),1992,0,3,0,3,0,0,16.052711486816406,0,1,0,0,0,8.187000057660043e-4,1,0,-96.16666412353516,-83.33333587646484,-48.61111068725586,0,0,0,23.06899070739746,10.440842628479004,9367075,1114.632080078125,0,0,1
38,Guatemalan National Revolutionary Unity (URNG),1993,0,3,0,3,0,0,16.0692081451416,0,1,0,0,0,8.228999795392156e-4,1,0,-153,-144,-84,0,0,0,23.15687370300293,11.399942398071289,9522883,1197.1104736328125,0,0,1
38,Guatemalan National Revolutionary Unity (URNG),1994,0,3,0,3,0,0,16.09575843811035,0,1,0,0,0,7.612999761477113e-4,1,0,-221.83334350585938,-227.6666717529297,-133.38888549804688,0,0,0,23.286924362182617,12.983235359191895,9779104,1327.65087890625,0,0,1
38,Guatemalan National Revolutionary Unity (URNG),1995,0,3,0,3,0,0,16.120874404907227,0,1,0,0,0,7.603000267408788e-4,1,0,-301.6666564941406,-333.3333435058594,-199.11111450195312,0,0,0,23.4080810546875,14.655487060546875,10027826,1461.4820556640625,0,0,1
38,Guatemalan National Revolutionary Unity (URNG),1996,1,3,0,3,0,0,16.1445369720459,0,1,0,0,0,7.75999971665442e-4,0,0,-391.5,-459,-283.5,1,0,0,23.475322723388672,15.67485237121582,10267940,1526.58203125,0,0,1
39,Guerrilla Army of the Poor,1987,0,4,0,2,0,0,15.914740562438965,0,1,0,0,0,7.347000064328313e-4,1,0,0,0,0,0,0,0,22.681161880493164,7.084399700164795,8159884.5,868.19854736328125,0,1,0
39,Guerrilla Army of the Poor,1988,0,4,0,2,0,0,15.955083847045898,0,1,0,0,0,7.377999718300998e-4,1,0,-0.8333333134651184,-0.6666666865348816,-0.3888888955116272,0,0,0,22.7827091217041,7.841602802276611,8495812,922.99627685546875,0,1,0
39,Guerrilla Army of the Poor,1989,0,4,0,2,0,0,15.982341766357422,0,1,0,0,0,7.50600011087954e-4,1,0,-6.666666507720947,-5.333333492279053,-3.1111111640930176,0,0,0,22.852773666381836,8.410724639892578,8730575,963.36431884765625,0,1,0
39,Guerrilla Army of the Poor,1990,0,4,0,2,0,0,16.008899688720703,0,1,0,0,0,7.401999901048839e-4,1,0,-22.5,-18,-10.5,0,0,0,22.75798797607422,7.650125026702881,8965547,853.2803955078125,0,1,0
39,Guerrilla Army of the Poor,1991,0,3,0,2,0,0,16.03615379333496,0,1,0,0,0,7.930999854579568e-4,1,0,-52.33333206176758,-42.66666793823242,-24.88888931274414,0,0,0,22.964624404907227,9.406097412109375,9213255,1020.9310302734375,0,1,0
39,Guerrilla Army of the Poor,1992,0,3,0,2,0,0,16.052711486816406,0,1,0,0,0,8.187000057660043e-4,1,0,-96.16666412353516,-83.33333587646484,-48.61111068725586,0,0,0,23.06899070739746,10.440842628479004,9367075,1114.632080078125,0,1,0
39,Guerrilla Army of the Poor,1993,0,3,0,2,0,0,16.0692081451416,0,1,0,0,0,8.228999795392156e-4,1,0,-153,-144,-84,0,0,0,23.15687370300293,11.399942398071289,9522883,1197.1104736328125,0,1,0
39,Guerrilla Army of the Poor,1994,0,3,0,2,0,0,16.09575843811035,0,1,0,0,0,7.612999761477113e-4,1,0,-221.83334350585938,-227.6666717529297,-133.38888549804688,0,0,0,23.286924362182617,12.983235359191895,9779104,1327.65087890625,0,1,0
39,Guerrilla Army of the Poor,1995,0,3,0,2,0,0,16.120874404907227,0,1,0,0,0,7.603000267408788e-4,1,0,-301.6666564941406,-333.3333435058594,-199.11111450195312,0,0,0,23.4080810546875,14.655487060546875,10027826,1461.4820556640625,0,1,0
39,Guerrilla Army of the Poor,1996,1,3,0,2,0,0,16.1445369720459,0,1,0,0,0,7.75999971665442e-4,0,0,-391.5,-459,-283.5,1,0,0,23.475322723388672,15.67485237121582,10267940,1526.58203125,0,1,0
46,Lautaro Youth Movement (MJL),1987,0,0,0,1,0,0,16.338396072387695,0,1,0,0,0,0.0026934000197798014,0,0,0,0,0,0,0,0,23.825851440429688,22.255407333374023,12464511,1785.5018310546875,1,0,0
46,Lautaro Youth Movement (MJL),1988,0,0,0,1,0,0,16.355432510375977,0,1,0,0,0,0.002515600062906742,0,0,-0.8333333134651184,-0.6666666865348816,-0.3888888955116272,0,0,0,23.982908248901367,26.04022979736328,12678681,2053.859619140625,1,0,0
46,Lautaro Youth Movement (MJL),1989,0,0,0,1,0,0,16.37291717529297,0,1,0,0,0,0.00253800000064075,0,0,-6.666666507720947,-5.333333492279053,-3.1111111640930176,1,0,0,24.12064552307129,29.885684967041016,12902313,2316.304443359375,1,0,0
46,Lautaro Youth Movement (MJL),1990,0,0,0,1,0,0,16.39032745361328,0,1,0,0,0,0.0024768998846411705,0,0,-22.5,-18,-10.5,1,0,0,24.22321891784668,33.113887786865234,13128913,2522.2109375,1,0,0
46,Lautaro Youth Movement (MJL),1991,0,0,0,1,0,0,16.40730094909668,0,1,0,0,0,0.0026392999570816755,0,0,-52.33333206176758,-42.66666793823242,-24.88888931274414,1,0,0,24.356494903564453,37.83479309082031,13353658,2833.29052734375,1,0,0
46,Lautaro Youth Movement (MJL),1992,0,0,0,1,0,0,16.423677444458008,0,1,0,0,0,0.0027405000291764736,0,0,-96.16666412353516,-83.33333587646484,-48.61111068725586,1,0,0,24.551132202148438,45.96432876586914,13574145,3386.16748046875,1,0,0
46,Lautaro Youth Movement (MJL),1993,0,0,0,1,0,0,16.43941307067871,0,1,0,0,0,0.0027211999986320734,0,0,-153,-144,-84,1,0,0,24.621145248413086,49.29777145385742,13789432,3575.0400390625,1,0,0
46,Lautaro Youth Movement (MJL),1994,1,0,0,1,0,0,16.454654693603516,0,1,0,0,0,0.0028699999675154686,0,1,-221.83334350585938,-227.6666717529297,-133.38888549804688,1,0,0,24.766464233398438,57.008426666259766,14001215,4071.677001953125,1,0,0
47,Lorenzo Zelaya Revolutionary Front,1987,0,2,0.007873115129768848,1,0,0,15.290777206420898,0,1,0,0,0,4.827000084333122e-4,0,0,0,0,0,0,0,0,22.146976470947266,4.152500152587891,4372201.5,949.7503662109375,1,0,0
47,Lorenzo Zelaya Revolutionary Front,1988,1,2,0.007873115129768848,1,0,0,15.322632789611816,0,1,0,0,0,5.111999926157296e-4,0,0,-0.8333333134651184,-0.6666666865348816,-0.3888888955116272,0,0,0,22.102128982543945,3.970386266708374,4513722.5,879.62567138671875,1,0,0
50,Manuel Rodriguez Patriotic Front (FPMR),1987,0,2,0.046967316418886185,2,0,0,16.338396072387695,0,1,0,0,0,0.0026934000197798014,0,0,0,0,0,0,0,0,23.825851440429688,22.255407333374023,12464511,1785.5018310546875,0,1,0
50,Manuel Rodriguez Patriotic Front (FPMR),1988,0,2,0.046967316418886185,2,0,0,16.355432510375977,0,1,0,0,0,0.002515600062906742,0,1,-0.8333333134651184,-0.6666666865348816,-0.3888888955116272,0,0.046967316418886185,2,23.982908248901367,26.04022979736328,12678681,2053.859619140625,0,1,0
50,Manuel Rodriguez Patriotic Front (FPMR),1989,1,2,0.046967316418886185,2,0,0,16.37291717529297,0,1,0,0,0,0.00253800000064075,0,0,-6.666666507720947,-5.333333492279053,-3.1111111640930176,1,0,0,24.12064552307129,29.885684967041016,12902313,2316.304443359375,0,1,0
57,Morazanist Patriotic Front (FPM),1988,0,0,0,0,0,0,15.322632789611816,0,1,0,0,0,5.111999926157296e-4,0,0,0,0,0,0,0,0,22.102128982543945,3.970386266708374,4513722.5,879.62567138671875,0,0,0
57,Morazanist Patriotic Front (FPM),1989,0,0,0,0,0,0,15.353353500366211,0,1,0,0,0,4.912000149488449e-4,0,0,-0.8333333134651184,-0.6666666865348816,-0.3888888955116272,0,0,0,21.993993759155273,3.563448429107666,4654539.5,765.5855712890625,0,0,0
57,Morazanist Patriotic Front (FPM),1990,0,0,0,0,0,0,15.382514953613281,0,1,0,0,0,4.741000011563301e-4,0,0,-6.666666507720947,-5.333333492279053,-3.1111111640930176,0,0,0,21.838041305541992,3.0488812923431396,4792271,636.2080078125,0,0,0
57,Morazanist Patriotic Front (FPM),1991,0,0,0,0,0,0,15.411076545715332,0,1,0,0,0,4.92400024086237e-4,0,0,-22.5,-18,-10.5,0,0,0,21.844436645507812,3.0684447288513184,4931119,622.2613525390625,0,0,0
57,Morazanist Patriotic Front (FPM),1992,0,0,0,0,0,0,15.440299034118652,0,1,0,0,0,4.990000161342323e-4,0,0,-52.33333206176758,-42.66666793823242,-24.88888931274414,0,0,0,21.952756881713867,3.419487476348877,5077345,673.47943115234375,0,0,0
57,Morazanist Patriotic Front (FPM),1993,0,0,0,0,0,0,15.4698486328125,0,1,0,0,0,4.930999712087214e-4,0,0,-96.16666412353516,-83.33333587646484,-48.61111068725586,0,0,0,21.970870971679688,3.4819908142089844,5229617,665.82135009765625,0,0,0
57,Morazanist Patriotic Front (FPM),1994,0,0,0,0,0,0,15.499338150024414,0,1,0,0,0,4.92400024086237e-4,0,0,-153,-144,-84,0,0,0,21.956512451171875,3.432356595993042,5386132.5,637.25811767578125,0,0,0
57,Morazanist Patriotic Front (FPM),1995,1,0,0,0,0,0,15.528620719909668,0,1,0,0,0,4.925000248476863e-4,0,0,-221.83334350585938,-227.6666717529297,-133.38888549804688,0,0,0,22.087072372436523,3.91105318069458,5546184,705.17913818359375,0,0,0
58,Movement of the Revolutionary Left (MIR) (Chile),1987,0,9,0.23917566239833832,1,0,0,16.338396072387695,0,1,0,0,0,0.0026934000197798014,0,0,0,0,0,0,0,0,23.825851440429688,22.255407333374023,12464511,1785.5018310546875,1,0,0
58,Movement of the Revolutionary Left (MIR) (Chile),1988,0,9,0.23917566239833832,1,0,0,16.355432510375977,0,1,0,0,0,0.002515600062906742,0,0,-0.8333333134651184,-0.6666666865348816,-0.3888888955116272,0,0,0,23.982908248901367,26.04022979736328,12678681,2053.859619140625,1,0,0
58,Movement of the Revolutionary Left (MIR) (Chile),1989,0,9,0.23917566239833832,1,0,0,16.37291717529297,0,1,0,0,0,0.00253800000064075,0,0,-6.666666507720947,-5.333333492279053,-3.1111111640930176,1,0,0,24.12064552307129,29.885684967041016,12902313,2316.304443359375,1,0,0
58,Movement of the Revolutionary Left (MIR) (Chile),1990,0,8,0.23917566239833832,1,0,0,16.39032745361328,0,1,0,0,0,0.0024768998846411705,0,0,-22.5,-18,-10.5,1,0,0,24.22321891784668,33.113887786865234,13128913,2522.2109375,1,0,0
58,Movement of the Revolutionary Left (MIR) (Chile),1991,0,7,0.23917566239833832,1,0,0,16.40730094909668,0,1,0,0,0,0.0026392999570816755,0,0,-52.33333206176758,-42.66666793823242,-24.88888931274414,1,0,0,24.356494903564453,37.83479309082031,13353658,2833.29052734375,1,0,0
58,Movement of the Revolutionary Left (MIR) (Chile),1992,0,5,0.23917566239833832,1,0,0,16.423677444458008,0,1,0,0,0,0.0027405000291764736,0,0,-96.16666412353516,-83.33333587646484,-48.61111068725586,1,0,0,24.551132202148438,45.96432876586914,13574145,3386.16748046875,1,0,0
58,Movement of the Revolutionary Left (MIR) (Chile),1993,0,5,0.23917566239833832,1,0,0,16.43941307067871,0,1,0,0,0,0.0027211999986320734,0,0,-153,-144,-84,1,0,0,24.621145248413086,49.29777145385742,13789432,3575.0400390625,1,0,0
58,Movement of the Revolutionary Left (MIR) (Chile),1994,0,5,0.23917566239833832,1,0,0,16.454654693603516,0,1,0,0,0,0.0028699999675154686,0,0,-221.83334350585938,-227.6666717529297,-133.38888549804688,1,0,0,24.766464233398438,57.008426666259766,14001215,4071.677001953125,1,0,0
61,National Liberation Army (Colombia),1987,0,7,0.31954002380371094,2,0,0,17.250858306884766,0,1,0,0,0,0.004025499802082777,1,0,0,0,0,1,0,0,24.317100524902344,36.37330627441406,31042206,1171.7371826171875,0,1,0
61,National Liberation Army (Colombia),1988,0,7,0.31954002380371094,2,0,0,17.2709903717041,0,1,0,0,0,0.0039380998350679874,1,0,-0.8333333134651184,-0.6666666865348816,-0.3888888955116272,1,0,0,24.392263412475586,39.21255111694336,31673482,1238.024658203125,0,1,0
61,National Liberation Army (Colombia),1989,0,7,0.31954002380371094,2,0,0,17.290807723999023,0,1,0,0,0,0.004148799926042557,1,0,-6.666666507720947,-5.333333492279053,-3.1111111640930176,1,0,0,24.40058135986328,39.54008102416992,32307428,1223.86962890625,0,1,0
61,National Liberation Army (Colombia),1990,0,7,0.31954002380371094,2,0,0,17.310699462890625,0,1,0,0,0,0.004306199960410595,1,0,-22.5,-18,-10.5,1,0,0,24.418977737426758,40.27420425415039,32956514,1222.040771484375,0,1,0
61,National Liberation Army (Colombia),1991,0,6,0.31954002380371094,2,0,0,17.330732345581055,0,1,0,0,0,0.004509699996560812,1,0,-52.33333206176758,-42.66666793823242,-24.88888931274414,1,0,0,24.442663192749023,41.23955154418945,33623384,1226.5140380859375,0,1,0
61,National Liberation Army (Colombia),1992,0,4,0.31954002380371094,2,0,0,17.351051330566406,0,1,0,0,0,0.004669200163334608,1,0,-96.16666412353516,-83.33333587646484,-48.61111068725586,1,0,0,24.62077522277832,49.27958679199219,34313564,1436.1546630859375,0,1,0
61,National Liberation Army (Colombia),1993,0,4,0.31954002380371094,2,0,0,17.371200561523438,0,1,0,0,0,0.004672599956393242,1,0,-153,-144,-84,1,0,0,24.745084762573242,55.80253982543945,35011972,1593.8131103515625,0,1,0
61,National Liberation Army (Colombia),1994,0,4,0.31954002380371094,2,0,0,17.390865325927734,0,1,0,0,0,0.004698500037193298,1,0,-221.83334350585938,-227.6666717529297,-133.38888549804688,1,0,0,25.126361846923828,81.70349884033203,35707288,2288.146240234375,0,1,0
61,National Liberation Army (Colombia),1995,0,4,0.31954002380371094,2,0,0,17.41012191772461,0,1,0,0,0,0.004822200164198875,1,0,-301.6666564941406,-333.3333435058594,-199.11111450195312,1,0,0,25.250553131103516,92.50727844238281,36401552,2541.300537109375,0,1,0
61,National Liberation Army (Colombia),1996,0,4,0.31954002380371094,2,0,0,17.428953170776367,0,1,0,0,0,0.004977900069206953,1,0,-391.5,-459,-283.5,1,0,0,25.299625396728516,97.16011047363281,37093532,2619.32763671875,0,1,0
61,National Liberation Army (Colombia),1997,0,4,0.31954002380371094,2,0,0,17.447357177734375,0,1,0,0,0,0.005005400162190199,1,0,-490.33331298828125,-602.66668701171875,-388.8888854980469,1,0,0,25.392911911010742,106.66000366210938,37782524,2822.998291015625,0,1,0
61,National Liberation Army (Colombia),1998,0,7,0,2,0,0,17.465309143066406,0,1,0,0,0,0.005204800050705671,1,0,-597.1666259765625,-762.33331298828125,-517.611083984375,1,0,0,25.31275177001953,98.44374084472656,38466916,2559.179443359375,0,1,0
61,National Liberation Army (Colombia),1999,0,7,0,2,0,0,17.48279571533203,0,1,0,0,0,0.005093900021165609,1,0,-711,-936,-671,1,0,0,25.17977523803711,86.1861572265625,39145488,2201.688232421875,0,1,0
61,National Liberation Army (Colombia),2000,0,7,0,2,0,0,17.499813079833984,0,1,0,0,0,0.005260100122541189,1,0,-830.8333740234375,-1121.6666259765625,-846.388916015625,1,0,0,25.327301025390625,99.8865737915039,39817340,2508.6201171875,0,1,0
61,National Liberation Army (Colombia),2001,0,7,0,2,0,0,17.51640510559082,0,1,0,0,0,0.005325799807906151,1,0,-955.666748046875,-1317.3333740234375,-1040.111083984375,1,0,0,25.3103084564209,98.20354461669922,40483504,2425.766845703125,0,1,0
61,National Liberation Army (Colombia),2002,0,7,0,2,0,0,17.532615661621094,0,1,0,0,0,0.005400400143116713,1,0,-1084.5,-1521,-1248.5,1,0,0,25.307554244995117,97.93339538574219,41145112,2380.195068359375,0,1,0
61,National Liberation Army (Colombia),2003,0,6,0,2,0,0,17.548452377319336,0,1,0,0,0,0.005528400186449289,1,0,-1216.333251953125,-1730.666748046875,-1467.888916015625,1,0,0,25.27381706237793,94.68458557128906,41801900,2265.078369140625,0,1,0
61,National Liberation Army (Colombia),2004,0,6,0,2,0,0,17.563922882080078,0,1,0,0,0,0.00576189998537302,1,0,-1350.166748046875,-1944.333251953125,-1694.611083984375,1,0,0,25.486080169677734,117.07499694824219,42453624,2757.715087890625,0,1,0
61,National Liberation Army (Colombia),2005,0,5,0,2,0,0,17.57903480529785,0,1,0,0,0,0.005967400036752224,1,0,-1485,-2160,-1925,1,0,0,25.71074104309082,146.5659942626953,43100052,3400.59912109375,0,1,0
73,People's Liberation Forces (El Salvador),1987,0,3,0.061747435480356216,1,0,0,15.392878532409668,0,1,0,0,0,6.710999878123403e-4,1,0,0,0,0,0,0,0,22.099016189575195,3.958045721054077,4842194,817.40753173828125,1,0,0
73,People's Liberation Forces (El Salvador),1988,0,3,0.061747435480356216,1,0,0,15.410929679870605,0,1,0,0,0,6.576000014320016e-4,1,0,-0.8333333134651184,-0.6666666865348816,-0.3888888955116272,0,0,0,22.15593719482422,4.189879894256592,4930395,849.80615234375,1,0,0
73,People's Liberation Forces (El Salvador),1989,0,3,0.061747435480356216,1,0,0,15.428048133850098,0,1,0,0,0,6.621999782510102e-4,1,0,-6.666666507720947,-5.333333492279053,-3.1111111640930176,0,0,0,22.198535919189453,4.372215270996094,5015522.5,871.73675537109375,1,0,0
73,People's Liberation Forces (El Salvador),1990,0,3,0.061747435480356216,1,0,0,15.444727897644043,0,1,0,0,0,7.138000219129026e-4,1,0,-22.5,-18,-10.5,0,0,0,22.292068481445312,4.800899982452393,5099881.5,941.37481689453125,1,0,0
73,People's Liberation Forces (El Salvador),1991,1,3,0.061747435480356216,1,0,0,15.461397171020508,0,1,0,0,0,8.061000262387097e-4,1,0,-52.33333206176758,-42.66666793823242,-24.88888931274414,1,0,0,22.39304542541504,5.310999870300293,5185605.5,1024.1812744140625,1,0,0
77,Popular Liberation Army (EPL),1987,0,5,0.26457759737968445,2,0,0,17.250858306884766,0,1,0,0,0,0.004025499802082777,1,0,0,0,0,1,0,0,24.317100524902344,36.37330627441406,31042206,1171.7371826171875,0,1,0
77,Popular Liberation Army (EPL),1988,0,5,0.26457759737968445,2,0,0,17.2709903717041,0,1,0,0,0,0.0039380998350679874,1,0,-0.8333333134651184,-0.6666666865348816,-0.3888888955116272,1,0,0,24.392263412475586,39.21255111694336,31673482,1238.024658203125,0,1,0
77,Popular Liberation Army (EPL),1989,0,5,0.26457759737968445,2,0,0,17.290807723999023,0,1,0,0,0,0.004148799926042557,1,0,-6.666666507720947,-5.333333492279053,-3.1111111640930176,1,0,0,24.40058135986328,39.54008102416992,32307428,1223.86962890625,0,1,0
77,Popular Liberation Army (EPL),1990,0,5,0.26457759737968445,2,0,0,17.310699462890625,0,1,0,0,0,0.004306199960410595,1,0,-22.5,-18,-10.5,1,0,0,24.418977737426758,40.27420425415039,32956514,1222.040771484375,0,1,0
77,Popular Liberation Army (EPL),1991,0,4,0.26457759737968445,2,0,0,17.330732345581055,0,1,0,0,0,0.004509699996560812,1,0,-52.33333206176758,-42.66666793823242,-24.88888931274414,1,0,0,24.442663192749023,41.23955154418945,33623384,1226.5140380859375,0,1,0
80,Popular Revolutionary Army (Mexico),1996,0,1,0,1,0,0,18.363037109375,0,1,0,0,0,0.013040799647569656,0,0,0,0,0,0,0,0,26.708219528198242,397.40399169921875,94398632,4209.84912109375,1,0,0
80,Popular Revolutionary Army (Mexico),1997,0,1,0,1,0,0,18.378765106201172,0,1,0,0,0,0.013546999543905258,0,0,-0.8333333134651184,-0.6666666865348816,-0.3888888955116272,0,0,0,26.89820671081543,480.55499267578125,95895064,5011.2587890625,1,0,0
80,Popular Revolutionary Army (Mexico),1998,0,1,0,1,0,0,18.39356803894043,0,1,0,0,0,0.013765299692749977,0,0,-6.666666507720947,-5.333333492279053,-3.1111111640930176,0,0,0,26.941884994506836,502.010009765625,97325152,5158.0703125,1,0,0
80,Popular Revolutionary Army (Mexico),1999,0,1,0,1,0,0,18.406753540039062,0,1,0,0,0,0.013930399902164936,0,1,-22.5,-18,-10.5,0,0,1,27.085363388061523,579.46002197265625,98616936,5875.8671875,1,0,0
80,Popular Revolutionary Army (Mexico),2000,0,1,0,1,0,0,18.419946670532227,0,1,0,0,0,0.013309200294315815,0,0,-52.33333206176758,-42.66666793823242,-24.88888931274414,1,0,0,27.250709533691406,683.64801025390625,99926616,6841.50048828125,1,0,0
80,Popular Revolutionary Army (Mexico),2001,0,2,0,1,0,0,18.433073043823242,0,1,0,0,0,0.013081200420856476,0,0,-96.16666412353516,-83.33333587646484,-48.61111068725586,1,0,0,27.30902862548828,724.7039794921875,101246944,7157.78662109375,1,0,0
80,Popular Revolutionary Army (Mexico),2002,0,1,0,1,0,0,18.44517707824707,0,1,0,0,0,0.01253809966146946,0,0,-153,-144,-84,1,0,0,27.332021713256836,741.55999755859375,102479880,7236.15234375,1,0,0
80,Popular Revolutionary Army (Mexico),2003,0,1,0,1,0,0,18.45718765258789,0,1,0,0,0,0.012179000303149223,0,0,-221.83334350585938,-227.6666717529297,-133.38888549804688,1,0,0,27.29314613342285,713.28399658203125,103718144,6877.13818359375,1,0,0
80,Popular Revolutionary Army (Mexico),2004,0,1,0,1,0,0,18.469085693359375,0,1,0,0,0,0.0122894998639822,0,0,-301.6666564941406,-333.3333435058594,-199.11111450195312,1,0,0,27.370004653930664,770.26800537109375,104959560,7338.71240234375,1,0,0
80,Popular Revolutionary Army (Mexico),2005,0,1,0,1,0,0,18.48086166381836,0,1,0,0,0,0.012037400156259537,0,0,-391.5,-459,-283.5,1,0,0,27.487550735473633,866.34600830078125,106202864,8157.4638671875,1,0,0
